
###################################################################################
Logfile created by ME7-Logger v1.20 (c) mki, 12/2010-07/2013

Used EcuDefinition file: Audi A6 allroad 2.7T BEL 250HP 4Z7907551R.ori.ecu

ECU identified with following data:
HWNumber    = 0261207769       (requested was 0261207769)
SWNumber    = 1037366370       (requested was 1037366370)
PartNumber  = 4Z7907551R       (requested was 4Z7907551R)
SWVersion   = 0003            
EngineId    = 2.7L V6/5VT      (requested was 2.7L V6/5VT)
VAGHWNumber = 
ModelId     = G01

Log packet size: 34 bytes
Logging with:    10 samples/second
Used speed is:   56000 baud
Used mode is:    HM0
Log started at:  16.10.2013 18:03:56.819

TimeStamp, gangi     , milsol_w  , misol_w   , misopl1_w , mshfm_w   , nmot      , perffilt_w, perfmax_w , plsol     , pvdkds_w  , rl        , rlmax_w   , rlmx_w    , rlsol_w   , tans      , uhfm_w    , wdkba     , wkr_0     , wkr_1     , wkr_2     , wkr_3     , wkr_4     , wkr_5     
  sec.ms , gear      , , , , g/s       , rpm       , , , mbar      , mbar      , , , , , °C        , V         , DK      , °KW       , °KW       , °KW       , °KW       , °KW       , °KW       
"TIME","SelectedGear","Driver-req torque cyl. charge","","","MassAirFlow","EngineSpeed","CPU-Load","MAX-Load","BoostPressureDesired","BoostPressureActual","EngineLoad","EngineLoadCorrected","EngineLoadSpecified","EngineLoadRequested","IntakeAirTemperature","MAFSensorVoltage","ThrottlePlateAngle","IgnRetardKnockControlCyl1","IgnRetardKnockControlCyl5","IgnRetardKnockControlCyl3","IgnRetardKnockControlCyl2","IgnRetardKnockControlCyl6","IgnRetardKnockControlCyl4"
   82.000, 5         , 17.5751   , 17.5934   , 17.5751   , 28.4167   , 3160      , 75.9      , 79.975    , 960       , 1020.39   , 31.5      , 176.086   , 190.922   , 31.0313   , 21        , 1.82617   , 11.3726   , -0        , -0        , -0        , -0        , -0        , -0        
   82.100, 5         , 17.2516   , 17.2638   , 17.2516   , 27.75     , 3160      , 75.8      , 79.975    , 960       , 1016.48   , 30        , 176.086   , 190.969   , 30.375    , 21        , 1.80664   , 10.9804   , -0        , -0        , -0        , -0        , -0        , -0        
   82.200, 5         , 16.6901   , 16.7023   , 16.6901   , 27        , 3160      , 75.825    , 79.975    , 960       , 1011.41   , 29.25     , 176.086   , 191.039   , 29.25     , 21        , 1.77734   , 10.9804   , -0        , -0        , -0        , -0        , -0        , -0        
   82.300, 5         , 15.8478   , 15.8539   , 15.8478   , 25.8334   , 3160      , 75.9      , 79.975    , 960       , 1008.55   , 28.5      , 176.086   , 191.039   , 27.5391   , 21        , 1.74805   , 10.1961   , -0        , -0        , -0        , -0        , -0        , -0        
   82.400, 5         , 15.0238   , 15.0299   , 15.0238   , 23.8334   , 3160      , 75.725    , 79.975    , 960       , 1006.52   , 27        , 176.086   , 191.109   , 25.8984   , 21        , 1.6748    , 9.80392   , -0        , -0        , -0        , -0        , -0        , -0        
   82.500, 5         , 14.3524   , 14.3555   , 14.3524   , 22.9445   , 3160      , 75.9      , 79.975    , 960       , 1003.28   , 25.5      , 175.664   , 191.063   , 24.7031   , 21        , 1.63574   , 9.41177   , -0        , -0        , -0        , -0        , -0        , -0        
   82.600, 5         , 13.858    , 13.8611   , 13.858    , 21.7222   , 3160      , 75.8      , 79.975    , 960       , 1001.02   , 24.75     , 175.664   , 191.109   , 23.8359   , 21        , 1.58203   , 9.01961   , -0        , -0        , -0        , -0        , -0        , -0        
   82.700, 5         , 13.4949   , 13.4979   , 13.4949   , 20.5833   , 3160      , 75.925    , 79.975    , 960       , 996.719   , 23.25     , 175.664   , 191.203   , 23.2031   , 21        , 1.53809   , 8.62745   , -0        , -0        , -0        , -0        , -0        , -0        
   82.800, 5         , 13.2294   , 13.2294   , 13.2294   , 20.5      , 3160      , 76.075    , 79.975    , 960       , 995.313   , 22.5      , 175.664   , 191.133   , 22.7344   , 21        , 1.5332    , 8.62745   , -0        , -0        , -0        , -0        , -0        , -0        
   82.900, 5         , 13.0341   , 13.0341   , 13.0341   , 20.3333   , 3160      , 76.1      , 79.975    , 960       , 991.875   , 21.75     , 175.664   , 191.203   , 22.4063   , 21        , 1.5332    , 8.2353    , -0        , -0        , -0        , -0        , -0        , -0        
   83.000, 5         , 12.8937   , 12.8937   , 12.8937   , 19.2222   , 3160      , 76.125    , 79.975    , 960       , 989.727   , 21.75     , 175.219   , 191.25    , 22.1484   , 21        , 1.49414   , 8.2353    , -0        , -0        , -0        , -0        , -0        , -0        
   83.100, 5         , 12.7838   , 12.7838   , 12.7838   , 18.7778   , 3160      , 75.85     , 79.975    , 960       , 986.289   , 21        , 175.219   , 191.273   , 21.9609   , 21        , 1.45996   , 8.2353    , -0        , -0        , -0        , -0        , -0        , -0        
   83.200, 5         , 12.4939   , 12.4939   , 12.4939   , 18.7778   , 3160      , 75.9      , 79.975    , 960       , 984.727   , 21        , 175.219   , 191.273   , 21.4453   , 21        , 1.46973   , 8.2353    , -0        , -0        , -0        , -0        , -0        , -0        
   83.300, 5         , 12.4878   , 12.4878   , 12.4878   , 19.2222   , 3160      , 76.075    , 79.975    , 960       , 983.75    , 21        , 175.219   , 191.25    , 21.4453   , 21        , 1.48437   , 8.2353    , -0        , -0        , -0        , -0        , -0        , -0        
   83.400, 5         , 12.4939   , 12.4939   , 12.4939   , 19        , 3160      , 76.025    , 79.975    , 960       , 982.031   , 21        , 175.219   , 191.344   , 21.4453   , 21        , 1.47949   , 8.2353    , -0        , -0        , -0        , -0        , -0        , -0        
   83.500, 5         , 12.4725   , 12.4725   , 12.4725   , 19.75     , 3160      , 76.25     , 79.975    , 960       , 981.758   , 21        , 174.773   , 191.344   , 21.3984   , 21        , 1.50391   , 7.84314   , -0        , -0        , -0        , -0        , -0        , -0        
   83.600, 5         , 12.4817   , 12.4817   , 12.4817   , 19.1389   , 3120      , 76.15     , 79.975    , 960       , 980.273   , 21        , 176.016   , 191.391   , 21.4219   , 21        , 1.47461   , 7.84314   , -0        , -0        , -0        , -0        , -0        , -0        
   83.700, 5         , 12.4817   , 12.4817   , 12.4817   , 19.25     , 3120      , 75.9      , 79.975    , 960       , 978.789   , 21        , 176.016   , 191.391   , 21.4219   , 21        , 1.47949   , 7.84314   , -0        , -0        , -0        , -0        , -0        , -0        
   83.800, 5         , 12.5336   , 12.5336   , 12.5336   , 18.8611   , 3120      , 76.025    , 79.975    , 960       , 979.453   , 20.25     , 176.016   , 191.508   , 21.5156   , 21        , 1.46484   , 7.84314   , -0        , -0        , -0        , -0        , -0        , -0        
   83.900, 5         , 12.5244   , 12.5244   , 12.5244   , 18.4167   , 3120      , 76.075    , 79.975    , 960       , 978.555   , 20.25     , 176.016   , 191.438   , 21.4922   , 21        , 1.45019   , 7.84314   , -0        , -0        , -0        , -0        , -0        , -0        
   84.000, 5         , 12.5397   , 12.5397   , 12.5397   , 18.6945   , 3120      , 76.15     , 79.975    , 960       , 979.453   , 20.25     , 176.016   , 191.555   , 21.5156   , 20.25     , 1.45019   , 7.84314   , -0        , -0        , -0        , -0        , -0        , -0        
   84.100, 5         , 12.5336   , 12.5336   , 12.5336   , 18.6945   , 3120      , 75.875    , 79.975    , 960       , 976.836   , 20.25     , 176.016   , 191.531   , 21.5156   , 20.25     , 1.45996   , 7.84314   , -0        , -0        , -0        , -0        , -0        , -0        
   84.200, 5         , 12.5336   , 12.5336   , 12.5336   , 18.6667   , 3120      , 75.75     , 79.975    , 960       , 976.836   , 20.25     , 176.016   , 191.602   , 21.5156   , 20.25     , 1.46484   , 7.84314   , -0        , -0        , -0        , -0        , -0        , -0        
   84.300, 5         , 12.5397   , 12.5397   , 12.5397   , 18.6945   , 3120      , 75.975    , 79.975    , 960       , 974.961   , 20.25     , 176.016   , 191.602   , 21.5156   , 20.25     , 1.46484   , 7.84314   , -0        , -0        , -0        , -0        , -0        , -0        
   84.400, 5         , 12.5397   , 12.5397   , 12.5397   , 18.9445   , 3120      , 75.8      , 79.975    , 960       , 976.797   , 21        , 176.016   , 191.625   , 21.5156   , 20.25     , 1.46484   , 7.84314   , -0        , -0        , -0        , -0        , -0        , -0        
   84.500, 5         , 12.5488   , 12.5488   , 12.5488   , 18.4167   , 3120      , 75.9      , 79.975    , 960       , 976.367   , 20.25     , 176.016   , 191.625   , 21.5391   , 20.25     , 1.44531   , 7.84314   , -0        , -0        , -0        , -0        , -0        , -0        
   84.600, 5         , 12.5488   , 12.5488   , 12.5488   , 18.7778   , 3120      , 75.75     , 79.975    , 960       , 974.219   , 20.25     , 176.016   , 191.742   , 21.5391   , 20.25     , 1.46973   , 7.84314   , -0        , -0        , -0        , -0        , -0        , -0        
   84.700, 5         , 12.5549   , 12.5549   , 12.5549   , 18.5278   , 3120      , 75.55     , 79.975    , 960       , 974.18    , 20.25     , 176.016   , 191.719   , 21.5391   , 20.25     , 1.45508   , 7.84314   , -0        , -0        , -0        , -0        , -0        , -0        
   84.800, 5         , 12.5519   , 12.5519   , 12.5519   , 18.4722   , 3120      , 75.65     , 79.975    , 960       , 974.18    , 20.25     , 176.016   , 191.695   , 21.5391   , 20.25     , 1.45508   , 7.84314   , -0        , -0        , -0        , -0        , -0        , -0        
   84.900, 5         , 12.5671   , 12.5671   , 12.5671   , 18.6667   , 3120      , 75.8      , 79.975    , 960       , 974.766   , 20.25     , 176.016   , 191.789   , 21.5625   , 20.25     , 1.46484   , 7.84314   , -0        , -0        , -0        , -0        , -0        , -0        
   85.000, 5         , 12.5549   , 12.5549   , 12.5549   , 18.6945   , 3120      , 75.775    , 79.975    , 960       , 974.18    , 20.25     , 176.016   , 191.789   , 21.5391   , 20.25     , 1.46484   , 7.84314   , -0        , -0        , -0        , -0        , -0        , -0        
   85.100, 5         , 12.5641   , 12.5641   , 12.5641   , 18.9167   , 3080      , 75.825    , 79.975    , 960       , 974.141   , 20.25     , 176.016   , 191.883   , 21.5625   , 20.25     , 1.46973   , 7.84314   , -0        , -0        , -0        , -0        , -0        , -0        
   85.200, 5         , 12.5671   , 12.5671   , 12.5671   , 19.0556   , 3080      , 75.75     , 79.975    , 960       , 974.18    , 21        , 176.016   , 191.883   , 21.5625   , 20.25     , 1.46973   , 7.84314   , -0        , -0        , -0        , -0        , -0        , -0        
   85.300, 5         , 12.5671   , 12.5671   , 12.5671   , 18.6667   , 3080      , 75.75     , 79.975    , 960       , 972.852   , 21        , 176.016   , 191.906   , 21.5625   , 20.25     , 1.45508   , 7.84314   , -0        , -0        , -0        , -0        , -0        , -0        
   85.400, 5         , 12.5702   , 12.5702   , 12.5702   , 18.6111   , 3080      , 75.8      , 79.975    , 960       , 974.18    , 20.25     , 176.016   , 191.93    , 21.5859   , 20.25     , 1.45508   , 7.84314   , -0        , -0        , -0        , -0        , -0        , -0        
   85.500, 5         , 12.5763   , 12.5763   , 12.5763   , 18.3611   , 3080      , 75.775    , 79.975    , 960       , 974.141   , 20.25     , 176.016   , 192       , 21.5625   , 20.25     , 1.44531   , 7.84314   , -0        , -0        , -0        , -0        , -0        , -0        
   85.600, 5         , 12.5671   , 12.5671   , 12.5671   , 18.8056   , 3080      , 75.725    , 79.975    , 960       , 971.68    , 21        , 176.016   , 192.047   , 21.5625   , 20.25     , 1.45508   , 7.84314   , -0        , -0        , -0        , -0        , -0        , -0        
   85.700, 5         , 12.5733   , 12.5733   , 12.5733   , 18.5556   , 3080      , 75.6      , 79.975    , 960       , 974.141   , 20.25     , 176.016   , 192.023   , 21.5859   , 20.25     , 1.45019   , 7.84314   , -0        , -0        , -0        , -0        , -0        , -0        
   85.800, 5         , 12.8357   , 12.8357   , 12.8357   , 18.25     , 3080      , 75.85     , 79.975    , 960       , 973.594   , 20.25     , 176.016   , 192.07    , 22.0313   , 20.25     , 1.44043   , 7.84314   , -0        , -0        , -0        , -0        , -0        , -0        
   85.900, 5         , 12.8357   , 12.8357   , 12.8357   , 18.1945   , 3080      , 75.65     , 79.975    , 960       , 971.836   , 20.25     , 176.016   , 192.07    , 22.0313   , 20.25     , 1.43555   , 7.84314   , -0        , -0        , -0        , -0        , -0        , -0        
   86.000, 5         , 12.8418   , 12.8418   , 12.8418   , 18.3611   , 3080      , 75.8      , 79.975    , 960       , 972.383   , 20.25     , 176.016   , 192.117   , 22.0313   , 20.25     , 1.45508   , 7.84314   , -0        , -0        , -0        , -0        , -0        , -0        
   86.100, 5         , 13.8336   , 13.8336   , 13.8336   , 18.9167   , 3080      , 75.7      , 79.975    , 960       , 973.008   , 21        , 176.016   , 192.164   , 23.7891   , 20.25     , 1.46484   , 7.84314   , -0        , -0        , -0        , -0        , -0        , -0        
   86.200, 5         , 14.4959   , 14.4959   , 14.4959   , 19.8056   , 3080      , 75.775    , 79.975    , 960       , 970.391   , 21.75     , 176.016   , 192.188   , 24.9609   , 20.25     , 1.50391   , 8.62745   , -0        , -0        , -0        , -0        , -0        , -0        
   86.300, 5         , 15.9241   , 15.9241   , 15.9241   , 21.6111   , 3080      , 75.825    , 79.975    , 960       , 970.859   , 23.25     , 176.016   , 192.188   , 27.7266   , 20.25     , 1.57715   , 9.01961   , -0        , -0        , -0        , -0        , -0        , -0        
   86.400, 5         , 16.3086   , 16.3086   , 16.3086   , 23.8334   , 3080      , 75.85     , 79.975    , 960       , 969.063   , 25.5      , 176.016   , 192.117   , 28.5      , 20.25     , 1.66016   , 10.1961   , -0        , -0        , -0        , -0        , -0        , -0        
   86.500, 5         , 16.3391   , 16.3391   , 16.3391   , 24.3056   , 3080      , 75.775    , 79.975    , 960       , 968.906   , 27        , 176.438   , 192.234   , 28.5703   , 20.25     , 1.68457   , 10.1961   , -0        , -0        , -0        , -0        , -0        , -0        
   86.600, 5         , 16.3483   , 16.3483   , 16.3483   , 24.5278   , 3080      , 75.425    , 79.975    , 960       , 969.102   , 27        , 176.438   , 192.258   , 28.5703   , 20.25     , 1.68945   , 10.1961   , -0        , -0        , -0        , -0        , -0        , -0        
   86.700, 5         , 17.0624   , 17.0624   , 17.0624   , 24.4167   , 3080      , 75.525    , 79.975    , 960       , 971.367   , 27        , 176.438   , 192.258   , 30.0234   , 20.25     , 1.6748    , 10.1961   , -0        , -0        , -0        , -0        , -0        , -0        
   86.800, 5         , 17.4286   , 17.4286   , 17.4286   , 25.9722   , 3080      , 75.425    , 79.975    , 960       , 972.031   , 28.5      , 176.438   , 192.305   , 30.7734   , 20.25     , 1.73828   , 10.5882   , -0        , -0        , -0        , -0        , -0        , -0        
   86.900, 5         , 17.804    , 17.804    , 17.804    , 27.3611   , 3040      , 75.55     , 79.975    , 960       , 972.852   , 29.25     , 176.438   , 192.305   , 31.5234   , 20.25     , 1.78223   , 10.9804   , -0        , -0        , -0        , -0        , -0        , -0        
   87.000, 5         , 17.7918   , 17.7918   , 17.7918   , 27.4445   , 3040      , 75.475    , 79.975    , 960       , 973.75    , 30        , 176.438   , 192.281   , 31.5      , 20.25     , 1.79199   , 11.3726   , -0        , -0        , -0        , -0        , -0        , -0        
   87.100, 5         , 18.1427   , 18.1427   , 18.1427   , 28.1667   , 3040      , 75.4      , 79.975    , 960       , 973.711   , 30.75     , 176.438   , 192.305   , 32.2031   , 20.25     , 1.81152   , 11.3726   , -0        , -0        , -0        , -0        , -0        , -0        
   87.200, 5         , 18.1763   , 18.1763   , 18.1763   , 27.9722   , 3040      , 75.4      , 79.975    , 960       , 976.016   , 30.75     , 176.883   , 192.352   , 32.2734   , 20.25     , 1.81152   , 11.3726   , -0        , -0        , -0        , -0        , -0        , -0        
   87.300, 5         , 18.9209   , 18.9209   , 18.9209   , 28.5834   , 3040      , 75.425    , 79.975    , 960       , 976.68    , 30.75     , 176.883   , 192.328   , 33.7734   , 20.25     , 1.82617   , 11.3726   , -0        , -0        , -0        , -0        , -0        , -0        
   87.400, 5         , 20.0104   , 20.0104   , 20.0104   , 32.5      , 3040      , 75.475    , 79.975    , 960       , 974.766   , 33        , 176.883   , 192.352   , 35.9766   , 20.25     , 1.93359   , 12.1569   , -0        , -0        , -0        , -0        , -0        , -0        
   87.500, 5         , 20.0165   , 20.0165   , 20.0165   , 31.1389   , 3040      , 75.45     , 79.975    , 960       , 975.039   , 34.5      , 176.883   , 192.328   , 36        , 20.25     , 1.90918   , 12.549    , -0        , -0        , -0        , -0        , -0        , -0        
   87.600, 5         , 20.4254   , 20.4254   , 20.4254   , 31.4445   , 3040      , 75.25     , 79.975    , 960       , 979.102   , 34.5      , 176.883   , 192.352   , 36.8438   , 20.25     , 1.91406   , 12.549    , -0        , -0        , -0        , -0        , -0        , -0        
